Year,Week,Crop Type,Avg Market Price (RM/KG),Month
2021,1,LABU MANIS,1.8,Jan
2021,1,LADA BENGGALA / CAPSICUM HIJAU,8.7,Jan
2021,1,LIMAU KASTURI,1.94,Jan
2021,1,LIMAU NIPIS,2.4,Jan
2021,1,PERIA,3.83,Jan
2021,1,SALAD BULAT TANAH TINGGI,4.78,Jan
2021,1,SAWI HIJAU (TANAH RENDAH),2.54,Jan
2021,1,TERUNG BULAT,3.74,Jan
2021,1,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.84,Jan
2021,1,TIMUN HIJAU,1.94,Jan
2021,1,TOMATO (TANAH TINGGI),3.11,Jan
2021,2,BAYAM,2.29,Jan
2021,2,CILI HIJAU,8.48,Jan
2021,2,CILI MERAH KULAI / KULAI HIBRID,13.95,Jan
2021,2,CILI MERAH MINYAK,11.82,Jan
2021,2,CILI PADI,21.87,Jan
2021,2,DAUN SUP (TANAH TINGGI),9.87,Jan
2021,2,HALIA MUDA,6.45,Jan
2021,2,KACANG BENDI,4.96,Jan
2021,2,KACANG BUNCIS,5.72,Jan
2021,2,KACANG PANJANG HIJAU,4.02,Jan
2021,2,KAILAN,4.07,Jan
2021,2,KANGKUNG,2.15,Jan
2021,2,KUBIS BULAT (TANAH TINGGI),2.6,Jan
2021,2,LABU MANIS,1.83,Jan
2021,2,LADA BENGGALA / CAPSICUM HIJAU,9.04,Jan
2021,2,LIMAU KASTURI,2.57,Jan
2021,2,LIMAU NIPIS,2.42,Jan
2021,2,PERIA,3.58,Jan
2021,2,SALAD BULAT TANAH TINGGI,4.78,Jan
2021,2,SAWI HIJAU (TANAH RENDAH),2.98,Jan
2021,2,TERUNG BULAT,3.84,Jan
2021,2,TERUNG PANJANG / PEPARU (TANAH RENDAH),4.14,Jan
2021,2,TIMUN HIJAU,1.99,Jan
2021,2,TOMATO (TANAH TINGGI),4.02,Jan
2021,3,BAYAM,2.4,Jan
2021,3,CILI HIJAU,7.88,Jan
2021,3,CILI MERAH KULAI / KULAI HIBRID,12.22,Jan
2021,3,CILI MERAH MINYAK,10.62,Jan
2021,3,CILI PADI,22.47,Jan
2021,3,DAUN SUP (TANAH TINGGI),9.36,Jan
2021,3,HALIA MUDA,6.65,Jan
2021,3,KACANG BENDI,4.9,Jan
2021,3,KACANG BUNCIS,7.01,Jan
2021,3,KACANG PANJANG HIJAU,3.88,Jan
2021,3,KAILAN,4.33,Jan
2021,3,KANGKUNG,2.52,Jan
2021,3,KUBIS BULAT (TANAH TINGGI),2.7,Jan
2021,3,LABU MANIS,1.77,Jan
2021,3,LADA BENGGALA / CAPSICUM HIJAU,8.75,Jan
2021,3,LIMAU KASTURI,2.88,Jan
2021,3,LIMAU NIPIS,2.11,Jan
2021,3,PERIA,3.58,Jan
2021,3,SALAD BULAT TANAH TINGGI,4.68,Jan
2021,3,SAWI HIJAU (TANAH RENDAH),3.28,Jan
2021,3,TERUNG BULAT,3.84,Jan
2021,3,TERUNG PANJANG / PEPARU (TANAH RENDAH),4.35,Jan
2021,3,TIMUN HIJAU,1.48,Jan
2021,3,TOMATO (TANAH TINGGI),4.13,Jan
2021,4,BAYAM,2.35,Jan
2021,4,CILI HIJAU,7.15,Jan
2021,4,CILI MERAH KULAI / KULAI HIBRID,10.69,Jan
2021,4,CILI MERAH MINYAK,9.51,Jan
2021,4,CILI PADI,20.04,Jan
2021,4,DAUN SUP (TANAH TINGGI),9.71,Jan
2021,4,HALIA MUDA,6.0,Jan
2021,4,KACANG BENDI,4.97,Jan
2021,4,KACANG BUNCIS,6.8,Jan
2021,4,KACANG PANJANG HIJAU,3.66,Jan
2021,4,KAILAN,2.45,Jan
2021,4,KANGKUNG,2.14,Jan
2021,4,KUBIS BULAT (TANAH TINGGI),2.91,Jan
2021,4,LABU MANIS,1.79,Jan
2021,4,LADA BENGGALA / CAPSICUM HIJAU,8.69,Jan
2021,4,LIMAU KASTURI,2.85,Jan
2021,4,LIMAU NIPIS,2.2,Jan
2021,4,PERIA,2.36,Jan
2021,4,SALAD BULAT TANAH TINGGI,4.82,Jan
2021,4,SAWI HIJAU (TANAH RENDAH),3.05,Jan
2021,4,TERUNG BULAT,4.04,Jan
2021,4,TERUNG PANJANG / PEPARU (TANAH RENDAH),4.49,Jan
2021,4,TIMUN HIJAU,1.04,Jan
2021,4,TOMATO (TANAH TINGGI),3.13,Jan
2021,5,BAYAM,2.13,Feb
2021,5,CILI HIJAU,7.03,Feb
2021,5,CILI MERAH KULAI / KULAI HIBRID,9.59,Feb
2021,5,CILI MERAH MINYAK,9.2,Feb
2021,5,CILI PADI,24.09,Feb
2021,5,DAUN SUP (TANAH TINGGI),8.81,Feb
2021,5,HALIA MUDA,6.0,Feb
2021,5,KACANG BENDI,4.58,Feb
2021,5,KACANG BUNCIS,5.75,Feb
2021,5,KACANG PANJANG HIJAU,3.46,Feb
2021,5,KAILAN,2.3,Feb
2021,5,KANGKUNG,1.91,Feb
2021,5,KUBIS BULAT (TANAH TINGGI),3.02,Feb
2021,5,LABU MANIS,1.82,Feb
2021,5,LADA BENGGALA / CAPSICUM HIJAU,8.91,Feb
2021,5,LIMAU KASTURI,2.8,Feb
2021,5,LIMAU NIPIS,2.0,Feb
2021,5,PERIA,2.32,Feb
2021,5,SALAD BULAT TANAH TINGGI,4.79,Feb
2021,5,SAWI HIJAU (TANAH RENDAH),2.71,Feb
2021,5,TERUNG BULAT,3.69,Feb
2021,5,TERUNG PANJANG / PEPARU (TANAH RENDAH),4.44,Feb
2021,5,TIMUN HIJAU,0.99,Feb
2021,5,TOMATO (TANAH TINGGI),2.73,Feb
2021,6,BAYAM,2.2,Feb
2021,6,CILI HIJAU,6.98,Feb
2021,6,CILI MERAH KULAI / KULAI HIBRID,9.21,Feb
2021,6,CILI MERAH MINYAK,9.59,Feb
2021,6,CILI PADI,26.85,Feb
2021,6,DAUN SUP (TANAH TINGGI),8.59,Feb
2021,6,HALIA MUDA,6.45,Feb
2021,6,KACANG BENDI,4.45,Feb
2021,6,KACANG BUNCIS,5.67,Feb
2021,6,KACANG PANJANG HIJAU,3.13,Feb
2021,6,KAILAN,4.95,Feb
2021,6,KANGKUNG,1.75,Feb
2021,6,KUBIS BULAT (TANAH TINGGI),3.13,Feb
2021,6,LABU MANIS,1.95,Feb
2021,6,LADA BENGGALA / CAPSICUM HIJAU,8.97,Feb
2021,6,LIMAU KASTURI,4.0,Feb
2021,6,LIMAU NIPIS,2.62,Feb
2021,6,PERIA,3.05,Feb
2021,6,SALAD BULAT TANAH TINGGI,4.92,Feb
2021,6,SAWI HIJAU (TANAH RENDAH),2.57,Feb
2021,6,TERUNG BULAT,3.69,Feb
2021,6,TERUNG PANJANG / PEPARU (TANAH RENDAH),4.5,Feb
2021,6,TIMUN HIJAU,0.93,Feb
2021,6,TOMATO (TANAH TINGGI),2.71,Feb
2021,7,BAYAM,2.05,Feb
2021,7,CILI HIJAU,6.44,Feb
2021,7,CILI MERAH KULAI / KULAI HIBRID,9.18,Feb
2021,7,CILI MERAH MINYAK,8.54,Feb
2021,7,CILI PADI,23.17,Feb
2021,7,DAUN SUP (TANAH TINGGI),7.1,Feb
2021,7,HALIA MUDA,6.0,Feb
2021,7,KACANG BENDI,4.31,Feb
2021,7,KACANG BUNCIS,5.63,Feb
2021,7,KACANG PANJANG HIJAU,2.77,Feb
2021,7,KAILAN,2.3,Feb
2021,7,KANGKUNG,1.57,Feb
2021,7,KUBIS BULAT (TANAH TINGGI),2.6,Feb
2021,7,LABU MANIS,1.74,Feb
2021,7,LADA BENGGALA / CAPSICUM HIJAU,8.97,Feb
2021,7,LIMAU KASTURI,2.75,Feb
2021,7,LIMAU NIPIS,2.35,Feb
2021,7,PERIA,2.2,Feb
2021,7,SALAD BULAT TANAH TINGGI,4.05,Feb
2021,7,SAWI HIJAU (TANAH RENDAH),2.26,Feb
2021,7,TERUNG BULAT,3.33,Feb
2021,7,TERUNG PANJANG / PEPARU (TANAH RENDAH),4.31,Feb
2021,7,TIMUN HIJAU,0.93,Feb
2021,7,TOMATO (TANAH TINGGI),2.67,Feb
2021,8,BAYAM,1.79,Feb
2021,8,CILI HIJAU,6.41,Feb
2021,8,CILI MERAH KULAI / KULAI HIBRID,8.66,Feb
2021,8,CILI MERAH MINYAK,7.79,Feb
2021,8,CILI PADI,24.31,Feb
2021,8,DAUN SUP (TANAH TINGGI),7.03,Feb
2021,8,HALIA MUDA,6.6,Feb
2021,8,KACANG BENDI,3.98,Feb
2021,8,KACANG BUNCIS,5.29,Feb
2021,8,KACANG PANJANG HIJAU,2.91,Feb
2021,8,KAILAN,4.97,Feb
2021,8,KANGKUNG,1.39,Feb
2021,8,KUBIS BULAT (TANAH TINGGI),2.44,Feb
2021,8,LABU MANIS,1.83,Feb
2021,8,LADA BENGGALA / CAPSICUM HIJAU,9.05,Feb
2021,8,LIMAU KASTURI,3.38,Feb
2021,8,LIMAU NIPIS,2.35,Feb
2021,8,PERIA,2.67,Feb
2021,8,SALAD BULAT TANAH TINGGI,3.02,Feb
2021,8,SAWI HIJAU (TANAH RENDAH),1.85,Feb
2021,8,TERUNG BULAT,3.54,Feb
2021,8,TERUNG PANJANG / PEPARU (TANAH RENDAH),4.09,Feb
2021,8,TIMUN HIJAU,1.04,Feb
2021,8,TOMATO (TANAH TINGGI),2.91,Feb
2021,9,BAYAM,1.78,Mar
2021,9,CILI HIJAU,6.06,Mar
2021,9,CILI MERAH KULAI / KULAI HIBRID,7.8,Mar
2021,9,CILI MERAH MINYAK,6.37,Mar
2021,9,CILI PADI,22.47,Mar
2021,9,DAUN SUP (TANAH TINGGI),6.59,Mar
2021,9,HALIA MUDA,6.92,Mar
2021,9,KACANG BENDI,3.79,Mar
2021,9,KACANG BUNCIS,5.27,Mar
2021,9,KACANG PANJANG HIJAU,3.1,Mar
2021,9,KAILAN,4.63,Mar
2021,9,KANGKUNG,1.53,Mar
2021,9,KUBIS BULAT (TANAH TINGGI),2.37,Mar
2021,9,LABU MANIS,1.84,Mar
2021,9,LADA BENGGALA / CAPSICUM HIJAU,10.02,Mar
2021,9,LIMAU KASTURI,3.22,Mar
2021,9,LIMAU NIPIS,2.28,Mar
2021,9,PERIA,2.38,Mar
2021,9,SALAD BULAT TANAH TINGGI,2.78,Mar
2021,9,SAWI HIJAU (TANAH RENDAH),1.82,Mar
2021,9,TERUNG BULAT,3.59,Mar
2021,9,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.78,Mar
2021,9,TIMUN HIJAU,1.0,Mar
2021,9,TOMATO (TANAH TINGGI),3.53,Mar
2021,10,BAYAM,1.64,Mar
2021,10,CILI HIJAU,5.35,Mar
2021,10,CILI MERAH KULAI / KULAI HIBRID,7.35,Mar
2021,10,CILI MERAH MINYAK,5.75,Mar
2021,10,CILI PADI,24.5,Mar
2021,10,DAUN SUP (TANAH TINGGI),6.38,Mar
2021,10,HALIA MUDA,6.9,Mar
2021,10,KACANG BENDI,3.5,Mar
2021,10,KACANG BUNCIS,4.92,Mar
2021,10,KACANG PANJANG HIJAU,2.97,Mar
2021,10,KAILAN,4.39,Mar
2021,10,KANGKUNG,1.43,Mar
2021,10,KUBIS BULAT (TANAH TINGGI),2.31,Mar
2021,10,LABU MANIS,1.76,Mar
2021,10,LADA BENGGALA / CAPSICUM HIJAU,9.85,Mar
2021,10,LIMAU KASTURI,3.39,Mar
2021,10,LIMAU NIPIS,2.46,Mar
2021,10,PERIA,2.88,Mar
2021,10,SALAD BULAT TANAH TINGGI,2.58,Mar
2021,10,SAWI HIJAU (TANAH RENDAH),1.7,Mar
2021,10,TERUNG BULAT,3.76,Mar
2021,10,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.58,Mar
2021,10,TIMUN HIJAU,1.02,Mar
2021,10,TOMATO (TANAH TINGGI),3.2,Mar
2021,11,BAYAM,1.81,Mar
2021,11,CILI HIJAU,6.11,Mar
2021,11,CILI MERAH KULAI / KULAI HIBRID,8.55,Mar
2021,11,CILI MERAH MINYAK,7.57,Mar
2021,11,CILI PADI,24.22,Mar
2021,11,DAUN SUP (TANAH TINGGI),7.28,Mar
2021,11,HALIA MUDA,6.85,Mar
2021,11,KACANG BENDI,3.47,Mar
2021,11,KACANG BUNCIS,4.93,Mar
2021,11,KACANG PANJANG HIJAU,3.15,Mar
2021,11,KAILAN,3.29,Mar
2021,11,KANGKUNG,1.52,Mar
2021,11,KUBIS BULAT (TANAH TINGGI),2.42,Mar
2021,11,LABU MANIS,1.76,Mar
2021,11,LADA BENGGALA / CAPSICUM HIJAU,9.78,Mar
2021,11,LIMAU KASTURI,3.21,Mar
2021,11,LIMAU NIPIS,2.49,Mar
2021,11,PERIA,3.15,Mar
2021,11,SALAD BULAT TANAH TINGGI,2.8,Mar
2021,11,SAWI HIJAU (TANAH RENDAH),2.42,Mar
2021,11,TERUNG BULAT,3.42,Mar
2021,11,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.57,Mar
2021,11,TIMUN HIJAU,1.1,Mar
2021,11,TOMATO (TANAH TINGGI),2.96,Mar
2021,12,BAYAM,1.64,Mar
2021,12,CILI HIJAU,5.78,Mar
2021,12,CILI MERAH KULAI / KULAI HIBRID,7.9,Mar
2021,12,CILI MERAH MINYAK,7.42,Mar
2021,12,CILI PADI,26.0,Mar
2021,12,DAUN SUP (TANAH TINGGI),6.7,Mar
2021,12,HALIA MUDA,6.57,Mar
2021,12,KACANG BENDI,3.08,Mar
2021,12,KACANG BUNCIS,3.94,Mar
2021,12,KACANG PANJANG HIJAU,3.06,Mar
2021,12,KAILAN,3.28,Mar
2021,12,KANGKUNG,1.51,Mar
2021,12,KUBIS BULAT (TANAH TINGGI),1.87,Mar
2021,12,LABU MANIS,1.88,Mar
2021,12,LADA BENGGALA / CAPSICUM HIJAU,9.24,Mar
2021,12,LIMAU KASTURI,2.92,Mar
2021,12,LIMAU NIPIS,2.39,Mar
2021,12,PERIA,3.08,Mar
2021,12,SALAD BULAT TANAH TINGGI,2.49,Mar
2021,12,SAWI HIJAU (TANAH RENDAH),2.51,Mar
2021,12,TERUNG BULAT,3.08,Mar
2021,12,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.26,Mar
2021,12,TIMUN HIJAU,1.25,Mar
2021,12,TOMATO (TANAH TINGGI),2.47,Mar
2021,13,BAYAM,1.69,Mar
2021,13,CILI HIJAU,5.92,Mar
2021,13,CILI MERAH KULAI / KULAI HIBRID,8.81,Mar
2021,13,CILI MERAH MINYAK,7.91,Mar
2021,13,CILI PADI,26.09,Mar
2021,13,DAUN SUP (TANAH TINGGI),7.15,Mar
2021,13,HALIA MUDA,6.57,Mar
2021,13,KACANG BENDI,3.05,Mar
2021,13,KACANG BUNCIS,4.1,Mar
2021,13,KACANG PANJANG HIJAU,3.07,Mar
2021,13,KAILAN,2.29,Mar
2021,13,KANGKUNG,1.7,Mar
2021,13,KUBIS BULAT (TANAH TINGGI),1.33,Mar
2021,13,LABU MANIS,1.66,Mar
2021,13,LADA BENGGALA / CAPSICUM HIJAU,8.56,Mar
2021,13,LIMAU KASTURI,2.39,Mar
2021,13,LIMAU NIPIS,2.3,Mar
2021,13,PERIA,2.29,Mar
2021,13,SALAD BULAT TANAH TINGGI,2.11,Mar
2021,13,SAWI HIJAU (TANAH RENDAH),3.2,Mar
2021,13,TERUNG BULAT,3.06,Mar
2021,13,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.94,Mar
2021,13,TIMUN HIJAU,1.52,Mar
2021,13,TOMATO (TANAH TINGGI),2.66,Mar
2021,14,BAYAM,1.84,Apr
2021,14,CILI HIJAU,6.12,Apr
2021,14,CILI MERAH KULAI / KULAI HIBRID,8.53,Apr
2021,14,CILI MERAH MINYAK,7.92,Apr
2021,14,CILI PADI,22.04,Apr
2021,14,DAUN SUP (TANAH TINGGI),7.69,Apr
2021,14,HALIA MUDA,6.57,Apr
2021,14,KACANG BENDI,3.02,Apr
2021,14,KACANG BUNCIS,4.34,Apr
2021,14,KACANG PANJANG HIJAU,3.35,Apr
2021,14,KAILAN,2.5,Apr
2021,14,KANGKUNG,1.81,Apr
2021,14,KUBIS BULAT (TANAH TINGGI),1.3,Apr
2021,14,LABU MANIS,1.66,Apr
2021,14,LADA BENGGALA / CAPSICUM HIJAU,7.64,Apr
2021,14,LIMAU KASTURI,2.39,Apr
2021,14,LIMAU NIPIS,2.3,Apr
2021,14,PERIA,2.0,Apr
2021,14,SALAD BULAT TANAH TINGGI,1.77,Apr
2021,14,SAWI HIJAU (TANAH RENDAH),3.76,Apr
2021,14,TERUNG BULAT,2.46,Apr
2021,14,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.84,Apr
2021,14,TIMUN HIJAU,1.7,Apr
2021,14,TOMATO (TANAH TINGGI),2.38,Apr
2021,15,BAYAM,1.75,Apr
2021,15,CILI HIJAU,5.92,Apr
2021,15,CILI MERAH KULAI / KULAI HIBRID,7.63,Apr
2021,15,CILI MERAH MINYAK,7.76,Apr
2021,15,CILI PADI,23.83,Apr
2021,15,DAUN SUP (TANAH TINGGI),7.38,Apr
2021,15,HALIA MUDA,6.64,Apr
2021,15,KACANG BENDI,2.9,Apr
2021,15,KACANG BUNCIS,4.37,Apr
2021,15,KACANG PANJANG HIJAU,3.56,Apr
2021,15,KAILAN,2.42,Apr
2021,15,KANGKUNG,1.74,Apr
2021,15,KUBIS BULAT (TANAH TINGGI),1.17,Apr
2021,15,LABU MANIS,1.66,Apr
2021,15,LADA BENGGALA / CAPSICUM HIJAU,7.18,Apr
2021,15,LIMAU KASTURI,2.75,Apr
2021,15,LIMAU NIPIS,2.3,Apr
2021,15,PERIA,2.26,Apr
2021,15,SALAD BULAT TANAH TINGGI,2.02,Apr
2021,15,SAWI HIJAU (TANAH RENDAH),3.66,Apr
2021,15,TERUNG BULAT,2.35,Apr
2021,15,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.98,Apr
2021,15,TIMUN HIJAU,1.81,Apr
2021,15,TOMATO (TANAH TINGGI),2.45,Apr
2021,16,BAYAM,1.75,Apr
2021,16,CILI HIJAU,6.35,Apr
2021,16,CILI MERAH KULAI / KULAI HIBRID,7.07,Apr
2021,16,CILI MERAH MINYAK,8.16,Apr
2021,16,CILI PADI,22.39,Apr
2021,16,DAUN SUP (TANAH TINGGI),7.85,Apr
2021,16,HALIA MUDA,6.5,Apr
2021,16,KACANG BENDI,2.88,Apr
2021,16,KACANG BUNCIS,4.71,Apr
2021,16,KACANG PANJANG HIJAU,3.52,Apr
2021,16,KAILAN,2.63,Apr
2021,16,KANGKUNG,1.8,Apr
2021,16,KUBIS BULAT (TANAH TINGGI),1.13,Apr
2021,16,LABU MANIS,1.78,Apr
2021,16,LADA BENGGALA / CAPSICUM HIJAU,6.91,Apr
2021,16,LIMAU KASTURI,2.7,Apr
2021,16,LIMAU NIPIS,2.33,Apr
2021,16,PERIA,2.17,Apr
2021,16,SALAD BULAT TANAH TINGGI,2.32,Apr
2021,16,SAWI HIJAU (TANAH RENDAH),3.53,Apr
2021,16,TERUNG BULAT,3.16,Apr
2021,16,TERUNG PANJANG / PEPARU (TANAH RENDAH),3.12,Apr
2021,16,TIMUN HIJAU,1.68,Apr
2021,16,TOMATO (TANAH TINGGI),1.9,Apr
2021,17,BAYAM,1.69,Apr
2021,17,CILI HIJAU,5.93,Apr
2021,17,CILI MERAH KULAI / KULAI HIBRID,6.4,Apr
2021,17,CILI MERAH MINYAK,7.96,Apr
2021,17,CILI PADI,24.96,Apr
2021,17,DAUN SUP (TANAH TINGGI),7.6,Apr
2021,17,HALIA MUDA,6.95,Apr
2021,17,KACANG BENDI,2.89,Apr
2021,17,KACANG BUNCIS,5.08,Apr
2021,17,KACANG PANJANG HIJAU,3.13,Apr
2021,17,KAILAN,3.2,Apr
2021,17,KANGKUNG,1.59,Apr
2021,17,KUBIS BULAT (TANAH TINGGI),1.16,Apr
2021,17,LABU MANIS,1.86,Apr
2021,17,LADA BENGGALA / CAPSICUM HIJAU,6.45,Apr
2021,17,LIMAU KASTURI,4.15,Apr
2021,17,LIMAU NIPIS,2.58,Apr
2021,17,PERIA,3.02,Apr
2021,17,SALAD BULAT TANAH TINGGI,2.91,Apr
2021,17,SAWI HIJAU (TANAH RENDAH),3.04,Apr
2021,17,TERUNG BULAT,2.28,Apr
2021,17,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.85,Apr
2021,17,TIMUN HIJAU,1.48,Apr
2021,17,TOMATO (TANAH TINGGI),1.01,Apr
2021,18,BAYAM,1.61,May
2021,18,CILI HIJAU,5.34,May
2021,18,CILI MERAH KULAI / KULAI HIBRID,5.72,May
2021,18,CILI MERAH MINYAK,7.41,May
2021,18,CILI PADI,24.13,May
2021,18,DAUN SUP (TANAH TINGGI),7.24,May
2021,18,HALIA MUDA,6.85,May
2021,18,KACANG BENDI,2.72,May
2021,18,KACANG BUNCIS,5.13,May
2021,18,KACANG PANJANG HIJAU,2.85,May
2021,18,KAILAN,3.22,May
2021,18,KANGKUNG,1.52,May
2021,18,KUBIS BULAT (TANAH TINGGI),1.14,May
2021,18,LABU MANIS,1.55,May
2021,18,LADA BENGGALA / CAPSICUM HIJAU,5.97,May
2021,18,LIMAU KASTURI,4.15,May
2021,18,LIMAU NIPIS,2.58,May
2021,18,PERIA,2.37,May
2021,18,SALAD BULAT TANAH TINGGI,2.62,May
2021,18,SAWI HIJAU (TANAH RENDAH),2.75,May
2021,18,TERUNG BULAT,2.12,May
2021,18,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.69,May
2021,18,TIMUN HIJAU,1.41,May
2021,18,TOMATO (TANAH TINGGI),0.84,May
2021,19,BAYAM,1.58,May
2021,19,CILI HIJAU,5.14,May
2021,19,CILI MERAH KULAI / KULAI HIBRID,6.07,May
2021,19,CILI MERAH MINYAK,6.44,May
2021,19,CILI PADI,18.5,May
2021,19,DAUN SUP (TANAH TINGGI),5.8,May
2021,19,HALIA MUDA,6.85,May
2021,19,KACANG BENDI,2.38,May
2021,19,KACANG BUNCIS,4.93,May
2021,19,KACANG PANJANG HIJAU,3.17,May
2021,19,KAILAN,3.22,May
2021,19,KANGKUNG,1.45,May
2021,19,KUBIS BULAT (TANAH TINGGI),1.04,May
2021,19,LABU MANIS,1.66,May
2021,19,LADA BENGGALA / CAPSICUM HIJAU,5.93,May
2021,19,LIMAU KASTURI,2.71,May
2021,19,LIMAU NIPIS,2.3,May
2021,19,PERIA,2.58,May
2021,19,SALAD BULAT TANAH TINGGI,3.09,May
2021,19,SAWI HIJAU (TANAH RENDAH),2.27,May
2021,19,TERUNG BULAT,1.76,May
2021,19,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.5,May
2021,19,TIMUN HIJAU,1.41,May
2021,19,TOMATO (TANAH TINGGI),0.83,May
2021,20,BAYAM,1.68,May
2021,20,CILI HIJAU,4.87,May
2021,20,CILI MERAH KULAI / KULAI HIBRID,4.89,May
2021,20,CILI MERAH MINYAK,6.2,May
2021,20,CILI PADI,18.5,May
2021,20,DAUN SUP (TANAH TINGGI),7.07,May
2021,20,HALIA MUDA,6.85,May
2021,20,KACANG BENDI,2.6,May
2021,20,KACANG BUNCIS,5.25,May
2021,20,KACANG PANJANG HIJAU,2.79,May
2021,20,KAILAN,3.19,May
2021,20,KANGKUNG,1.59,May
2021,20,KUBIS BULAT (TANAH TINGGI),1.04,May
2021,20,LABU MANIS,1.52,May
2021,20,LADA BENGGALA / CAPSICUM HIJAU,6.05,May
2021,20,LIMAU KASTURI,4.63,May
2021,20,LIMAU NIPIS,2.58,May
2021,20,PERIA,2.27,May
2021,20,SALAD BULAT TANAH TINGGI,3.83,May
2021,20,SAWI HIJAU (TANAH RENDAH),2.79,May
2021,20,TERUNG BULAT,1.74,May
2021,20,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.67,May
2021,20,TIMUN HIJAU,1.31,May
2021,20,TOMATO (TANAH TINGGI),0.84,May
2021,21,BAYAM,1.81,May
2021,21,CILI HIJAU,3.86,May
2021,21,CILI MERAH KULAI / KULAI HIBRID,4.04,May
2021,21,CILI MERAH MINYAK,4.32,May
2021,21,CILI PADI,17.88,May
2021,21,DAUN SUP (TANAH TINGGI),6.71,May
2021,21,HALIA MUDA,6.85,May
2021,21,KACANG BENDI,2.68,May
2021,21,KACANG BUNCIS,5.38,May
2021,21,KACANG PANJANG HIJAU,2.86,May
2021,21,KAILAN,3.38,May
2021,21,KANGKUNG,1.7,May
2021,21,KUBIS BULAT (TANAH TINGGI),1.14,May
2021,21,LABU MANIS,1.52,May
2021,21,LADA BENGGALA / CAPSICUM HIJAU,5.82,May
2021,21,LIMAU KASTURI,4.63,May
2021,21,LIMAU NIPIS,2.58,May
2021,21,PERIA,2.39,May
2021,21,SALAD BULAT TANAH TINGGI,4.02,May
2021,21,SAWI HIJAU (TANAH RENDAH),2.65,May
2021,21,TERUNG BULAT,2.47,May
2021,21,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.84,May
2021,21,TIMUN HIJAU,1.36,May
2021,21,TOMATO (TANAH TINGGI),0.77,May
2021,22,BAYAM,1.8,May
2021,22,CILI HIJAU,3.56,May
2021,22,CILI MERAH KULAI / KULAI HIBRID,4.25,May
2021,22,CILI MERAH MINYAK,3.48,May
2021,22,CILI PADI,17.73,May
2021,22,DAUN SUP (TANAH TINGGI),5.91,May
2021,22,HALIA MUDA,6.5,May
2021,22,KACANG BENDI,2.58,May
2021,22,KACANG BUNCIS,5.14,May
2021,22,KACANG PANJANG HIJAU,2.95,May
2021,22,KAILAN,2.17,May
2021,22,KANGKUNG,1.68,May
2021,22,KUBIS BULAT (TANAH TINGGI),1.2,May
2021,22,LABU MANIS,1.24,May
2021,22,LADA BENGGALA / CAPSICUM HIJAU,6.28,May
2021,22,LIMAU KASTURI,2.57,May
2021,22,LIMAU NIPIS,2.3,May
2021,22,PERIA,1.83,May
2021,22,SALAD BULAT TANAH TINGGI,3.74,May
2021,22,SAWI HIJAU (TANAH RENDAH),2.68,May
2021,22,TERUNG BULAT,2.27,May
2021,22,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.73,May
2021,22,TIMUN HIJAU,1.55,May
2021,22,TOMATO (TANAH TINGGI),0.94,May
2021,23,BAYAM,1.8,Jun
2021,23,CILI HIJAU,3.49,Jun
2021,23,CILI MERAH KULAI / KULAI HIBRID,4.05,Jun
2021,23,CILI MERAH MINYAK,3.56,Jun
2021,23,CILI PADI,13.36,Jun
2021,23,DAUN SUP (TANAH TINGGI),5.73,Jun
2021,23,HALIA MUDA,6.5,Jun
2021,23,KACANG BENDI,2.54,Jun
2021,23,KACANG BUNCIS,5.08,Jun
2021,23,KACANG PANJANG HIJAU,2.8,Jun
2021,23,KAILAN,2.17,Jun
2021,23,KANGKUNG,1.68,Jun
2021,23,KUBIS BULAT (TANAH TINGGI),1.28,Jun
2021,23,LABU MANIS,1.26,Jun
2021,23,LADA BENGGALA / CAPSICUM HIJAU,6.37,Jun
2021,23,LIMAU KASTURI,2.7,Jun
2021,23,LIMAU NIPIS,2.5,Jun
2021,23,PERIA,1.75,Jun
2021,23,SALAD BULAT TANAH TINGGI,3.28,Jun
2021,23,SAWI HIJAU (TANAH RENDAH),2.7,Jun
2021,23,TERUNG BULAT,2.22,Jun
2021,23,TERUNG PANJANG / PEPARU (TANAH RENDAH),2.79,Jun
2021,23,TIMUN HIJAU,1.52,Jun
2021,23,TOMATO (TANAH TINGGI),1.06,Jun
2021,24,BAYAM,1.84,Jun
2021,24,CILI HIJAU,3.69,Jun
2021,24,CILI MERAH KULAI / KULAI HIBRID,4.93,Jun
2021,24,CILI MERAH MINYAK,3.81,Jun
2021,24,CILI PADI,13.32,Jun
2021,24,DAUN SUP (TANAH TINGGI),7.45,Jun
